City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Komsomolskiy,UZ,2021-02-03 05:41:01,40.4272,71.7189,46.4,57,0,2.3
295,Yaan,NG,2021-02-03 05:50:36,7.3833,8.5667,73.8,93,0,4.52
296,Vostok,RU,2021-02-03 05:50:36,46.4856,135.8833,-16.37,86,100,11.36
297,Acari,PE,2021-02-03 05:50:36,-15.4311,-74.6158,71.76,63,90,3.06
298,Bengkulu,ID,2021-02-03 05:50:36,-3.8004,102.2655,86.58,62,89,9.64
299,Saint-Pierre,RE,2021-02-03 05:41:03,-21.3393,55.4781,87.8,58,40,3.44
300,Pontecorvo,IT,2021-02-03 05:50:37,41.4616,13.6667,46.0,85,14,4.0
301,Ambikapur,IN,2021-02-03 05:50:37,23.1167,83.2,76.91,18,0,5.39
302,Constitucion,CL,2021-02-03 05:50:37,-35.3333,-72.4167,57.65,83,1,0.54
303,Karpogory,RU,2021-02-03 05:50:37,64.0019,44.4451,3.79,94,100,7.87
304,Mehamn,NO,2021-02-03 05:40:53,71.0357,27.8492,24.8,68,40,23.02
305,Lagoa,PT,2021-02-03 05:50:37,39.05,-27.9833,55.15,69,40,33.53
306,Karratha,AU,2021-02-03 05:41:00,-20.7377,116.8463,85.32,75,39,22.26
307,Vila Velha,BR,2021-02-03 05:48:23,-20.3297,-40.2925,77.0,83,40,4.61
308,Hearst,CA,2021-02-03 05:50:38,49.6835,-83.6665,-11.2,84,2,2.3
309,Yako,BF,2021-02-03 05:50:38,12.9667,-2.2667,65.39,20,0,8.25
310,Ambilobe,MG,2021-02-03 05:50:38,-13.2,49.05,86.09,71,74,0.27
311,Victoria,HK,2021-02-03 05:45:52,22.2855,114.1577,75.99,35,20,11.5
312,Santiago Del Estero,AR,2021-02-03 05:47:38,-27.7951,-64.2615,64.2,90,100,8.79
313,Yantal,RU,2021-02-03 05:50:39,56.8471,105.2542,0.95,90,100,7.83
314,Rockland,US,2021-02-03 05:50:39,41.1668,-74.0496,28.99,85,91,6.51
315,Phek,IN,2021-02-03 05:50:39,25.6667,94.5,66.81,33,1,0.81
316,Kalmunai,LK,2021-02-03 05:50:39,7.4167,81.8167,80.67,80,99,17.6
317,Hoquiam,US,2021-02-03 05:50:39,46.9809,-123.8893,41.0,87,90,12.66
318,Touros,BR,2021-02-03 05:40:45,-5.1989,-35.4608,75.2,88,20,3.44
319,Aranos,NA,2021-02-03 05:50:40,-24.1333,19.1167,69.85,65,24,8.12
320,Billings,US,2021-02-03 05:50:40,45.7833,-108.5007,42.8,36,20,8.05
321,Winnemucca,US,2021-02-03 05:50:06,40.973,-117.7357,41.0,65,90,13.8
322,Libreville,GA,2021-02-03 05:50:40,0.3925,9.4537,78.8,94,40,3.44
323,Luwuk,ID,2021-02-03 05:50:40,-0.9516,122.7875,86.47,67,87,3.83
324,Ust-Kuyga,RU,2021-02-03 05:41:07,70.0167,135.6,-35.28,79,92,6.78
325,Lebu,CL,2021-02-03 05:50:40,-37.6167,-73.65,56.62,86,0,9.22
326,Mogadishu,SO,2021-02-03 05:50:40,2.0371,45.3438,77.0,65,20,13.8
327,Askarovo,RU,2021-02-03 05:50:40,53.3372,58.5089,30.2,93,90,4.47
328,Christchurch,NZ,2021-02-03 05:50:30,-43.5333,172.6333,69.8,64,28,10.36
329,Raga,SS,2021-02-03 05:50:41,8.4596,25.678,76.77,32,0,2.08
330,Zyryanovsk,KZ,2021-02-03 05:50:41,49.7386,84.2719,21.9,96,100,0.85
331,Lorengau,PG,2021-02-03 05:50:41,-2.0226,147.2712,82.72,78,90,9.55
332,Bereda,ES,2021-02-03 05:50:41,43.2686,-7.5406,46.99,91,52,13.0
333,Astara,AZ,2021-02-03 05:50:41,38.5,48.6667,33.8,93,0,6.91
334,Port Hawkesbury,CA,2021-02-03 05:50:41,45.6169,-61.3485,43.0,100,90,19.57
335,Thinadhoo,MV,2021-02-03 05:40:46,0.5333,72.9333,83.26,67,39,5.48
336,Port Moresby,PG,2021-02-03 05:50:42,-9.4431,147.1797,87.8,66,40,17.27
337,Katakwi,UG,2021-02-03 05:50:42,1.8911,33.9661,77.97,36,0,1.68
338,Russellville,US,2021-02-03 05:50:42,35.2784,-93.1338,34.0,86,1,2.93
339,Taltal,CL,2021-02-03 05:50:42,-25.4,-70.4833,63.57,77,6,4.23
340,Edd,ER,2021-02-03 05:50:42,13.9297,41.6925,82.69,36,0,8.46
341,Jiuquan,CN,2021-02-03 05:50:42,39.7432,98.5174,32.61,60,71,3.02
342,Houma,US,2021-02-03 05:50:42,29.5958,-90.7195,46.0,65,1,3.44
343,Tiznit,MA,2021-02-03 05:50:43,29.5833,-9.5,62.94,39,99,2.57
344,Turayf,SA,2021-02-03 05:50:43,31.6725,38.6637,48.2,71,0,18.41
345,Phan Thiet,VN,2021-02-03 05:38:06,10.9333,108.1,84.78,52,34,15.39
346,Saint-Francois,FR,2021-02-03 05:50:43,46.4154,3.9054,53.6,87,0,8.05
347,Tautira,PF,2021-02-03 05:50:43,-17.7333,-149.15,84.2,74,20,4.61
348,Kanniyakumari,IN,2021-02-03 05:49:14,8.0833,77.5667,81.37,65,21,24.47
349,Buchanan,LR,2021-02-03 05:41:09,5.8808,-10.0467,77.0,94,75,4.38
350,Jackson,US,2021-02-03 05:47:21,42.4165,-122.8345,44.6,49,75,5.75
351,Lodwar,KE,2021-02-03 05:50:44,3.1191,35.5973,87.46,30,0,19.24
352,Batagay,RU,2021-02-03 05:50:44,67.6333,134.6333,-43.58,75,54,3.18
353,Lillooet,CA,2021-02-03 05:50:44,50.6856,-121.942,32.0,100,75,2.15
354,Alice Springs,AU,2021-02-03 05:40:40,-23.7,133.8833,95.0,11,43,10.36
355,Husavik,IS,2021-02-03 05:41:03,66.0449,-17.3389,8.6,78,0,3.44
356,Roald,NO,2021-02-03 05:50:44,62.5833,6.1333,23.0,80,0,11.5
357,Ponta Do Sol,PT,2021-02-03 05:40:58,32.6667,-17.1,59.0,79,43,1.99
358,Brae,GB,2021-02-03 05:50:45,60.3964,-1.353,37.4,65,75,17.27
359,Davydivka,UA,2021-02-03 05:50:45,48.121,25.5646,34.0,100,90,6.06
360,Dryden,CA,2021-02-03 05:50:45,49.7833,-92.7503,23.0,86,90,13.8
361,Abu Kamal,SY,2021-02-03 05:50:45,34.4506,40.9171,54.84,50,74,4.68
362,Krasnyy Kholm,RU,2021-02-03 05:50:45,58.0607,37.1203,15.66,96,100,11.23
363,Sur,OM,2021-02-03 05:50:45,22.5667,59.5289,73.72,56,58,5.57
364,Venado Tuerto,AR,2021-02-03 05:50:29,-33.7456,-61.9688,61.0,99,40,1.99
365,Yarada,IN,2021-02-03 05:50:46,17.65,83.2667,82.4,39,20,3.44
366,Saint George,US,2021-02-03 05:50:46,37.1041,-113.5841,53.6,66,75,3.44
367,Chalette-Sur-Loing,FR,2021-02-03 05:50:46,48.0134,2.7359,54.0,98,100,4.0
368,Kolosovka,RU,2021-02-03 05:50:46,56.4678,73.611,30.99,99,100,13.69
369,Yeppoon,AU,2021-02-03 05:50:46,-23.1333,150.7333,87.8,48,40,12.66
370,Drayton Valley,CA,2021-02-03 05:50:47,53.2168,-114.9854,0.0,74,85,5.01
371,Dawei,MM,2021-02-03 05:50:47,14.0833,98.2,92.86,37,0,8.05
372,Ratnapura,LK,2021-02-03 05:50:47,6.6828,80.3992,90.25,50,57,2.62
373,Pindi Gheb,PK,2021-02-03 05:50:47,33.2402,72.2661,63.73,37,100,10.85
374,Umea,SE,2021-02-03 05:50:47,63.8284,20.2597,10.4,85,90,13.8
375,Putai,FR,2021-02-03 05:50:47,46.6579,1.9863,55.4,88,0,16.11
376,French Harbor,HN,2021-02-03 05:50:48,16.35,-86.4333,71.6,73,75,4.61
377,Canutama,BR,2021-02-03 05:50:48,-6.5339,-64.3831,74.05,98,99,1.63
378,Vikhorevka,RU,2021-02-03 05:50:48,56.1201,101.1636,-4.0,77,75,4.47
379,Portland,US,2021-02-03 05:47:26,45.5234,-122.6762,43.0,81,90,9.22
380,West Bay,KY,2021-02-03 05:50:48,19.3667,-81.4167,72.0,53,52,5.01
381,Mbabane,SZ,2021-02-03 05:50:48,-26.3167,31.1333,66.2,94,100,1.14
382,Flinders,AU,2021-02-03 05:50:48,-34.5833,150.8552,73.99,49,20,11.5
383,Guerrero Negro,MX,2021-02-03 05:50:48,27.9769,-114.0611,64.0,61,99,8.05
384,Rudbar,AF,2021-02-03 05:50:49,30.15,62.6,57.36,35,0,12.46
385,Santa Luzia,BR,2021-02-03 05:50:49,-19.7697,-43.8514,71.6,68,0,2.3
386,Baykit,RU,2021-02-03 05:50:49,61.67,96.37,-6.11,85,93,2.37
387,Bilibino,RU,2021-02-03 05:50:49,68.0546,166.4372,2.89,87,87,5.77
388,Ponta Delgada,PT,2021-02-03 05:50:49,37.7333,-25.6667,55.4,76,40,24.16
389,Grodzisk Mazowiecki,PL,2021-02-03 05:50:50,52.1039,20.6337,37.0,99,100,7.58
390,Scarborough,GB,2021-02-03 05:50:50,54.2797,-0.4044,42.01,96,100,5.99
391,Cotonou,BJ,2021-02-03 05:50:50,6.3654,2.4183,82.4,89,20,9.22
392,Ust-Kut,RU,2021-02-03 05:50:50,56.7938,105.7672,-2.76,89,100,5.68
393,Tomatlan,MX,2021-02-03 05:50:50,19.9333,-105.25,67.19,92,83,1.59
394,Poronaysk,RU,2021-02-03 05:50:50,49.2167,143.1167,-11.13,82,51,1.83
395,Corn Island,NI,2021-02-03 05:50:50,12.1694,-83.0418,77.95,73,58,31.27
396,Artyshta,RU,2021-02-03 05:50:51,54.1222,86.2909,21.72,96,100,17.67
397,Rafsanjan,IR,2021-02-03 05:50:51,30.4067,55.9939,54.03,32,0,3.94
398,Goksun,TR,2021-02-03 05:50:51,38.021,36.4973,37.4,100,75,3.44
399,Fort Nelson,CA,2021-02-03 05:50:06,58.8053,-122.7002,-9.4,70,75,6.91
400,Kudahuvadhoo,MV,2021-02-03 05:50:51,2.6708,72.8944,82.69,73,80,10.74
401,Pryazha,RU,2021-02-03 05:50:51,61.6926,33.6216,3.2,92,75,2.24
402,Maumere,ID,2021-02-03 05:50:52,-8.6199,122.2111,82.44,78,97,12.88
403,Caraballeda,VE,2021-02-03 05:50:52,10.6112,-66.8522,66.99,82,1,1.01
404,Czechowice-Dziedzice,PL,2021-02-03 05:50:52,49.9134,19.0048,36.0,3,98,17.0
405,Malakal,SS,2021-02-03 05:50:52,9.5334,31.6605,83.57,17,1,6.51
406,Dolores,AR,2021-02-03 05:50:52,-36.3132,-57.6792,60.39,97,36,6.64
407,Karachi,PK,2021-02-03 05:50:52,24.9056,67.0822,71.6,73,0,2.17
408,Grande Prairie,CA,2021-02-03 05:49:04,55.1667,-118.8027,-5.8,71,90,10.36
409,Jishou,CN,2021-02-03 05:50:53,28.3167,109.7167,55.9,63,61,1.83
410,Hay River,CA,2021-02-03 05:50:53,60.8156,-115.7999,-13.0,77,100,8.05
411,Delaware,US,2021-02-03 05:50:53,39.0004,-75.4999,30.99,74,90,14.97
412,Miles City,US,2021-02-03 05:50:53,46.4083,-105.8406,37.4,60,1,11.5
413,Alness,GB,2021-02-03 05:50:53,57.696,-4.2551,37.99,75,20,11.5
414,Jaisinghnagar,IN,2021-02-03 05:50:53,23.7,81.3833,82.85,15,23,2.33
415,Noyabrsk,RU,2021-02-03 05:50:53,63.1994,75.4507,6.35,95,98,9.04
416,Isla Mujeres,MX,2021-02-03 05:49:41,21.2311,-86.731,69.01,88,1,3.44
417,Makakilo City,US,2021-02-03 05:46:33,21.3469,-158.0858,75.2,73,75,12.66
418,Pingliang,CN,2021-02-03 05:50:54,35.5392,106.6861,43.0,73,80,1.01
419,Demba,CD,2021-02-03 05:50:54,-5.51,22.2667,72.16,83,100,1.9
420,Camopi,GF,2021-02-03 05:50:54,3.1655,-52.3158,71.28,98,56,1.99
421,Hyeres,FR,2021-02-03 05:50:54,43.1167,6.1167,52.0,93,90,4.61
422,Tilichiki,RU,2021-02-03 05:50:54,60.4667,166.1,22.78,97,98,12.26
423,Russell,US,2021-02-03 05:50:54,32.3502,-85.1999,37.4,55,1,5.75
424,Eunice,US,2021-02-03 05:50:55,30.4944,-92.4176,46.0,87,1,4.41
425,Epiniana,GR,2021-02-03 05:50:55,39.1429,21.6134,38.88,85,0,0.69
426,Pangody,RU,2021-02-03 05:50:55,65.85,74.4859,3.04,95,79,2.42
427,Conde,BR,2021-02-03 05:50:55,-7.2597,-34.9075,78.8,83,20,5.75
428,Port Augusta,AU,2021-02-03 05:50:39,-32.5,137.7667,87.01,26,67,11.5
429,Guaratuba,BR,2021-02-03 05:50:55,-25.8828,-48.5747,75.0,94,98,2.93
430,Mahajanga,MG,2021-02-03 05:50:55,-15.7167,46.3167,84.2,74,20,5.75
431,Tiarei,PF,2021-02-03 05:50:56,-17.5333,-149.3333,84.2,74,20,4.61
432,Ginir,ET,2021-02-03 05:50:56,7.1333,40.7,66.36,22,34,10.56
433,Kangaatsiaq,GL,2021-02-03 05:50:56,68.3065,-53.4641,-3.87,93,29,14.34
434,Hualmay,PE,2021-02-03 05:50:56,-11.0964,-77.6139,68.86,79,86,5.3
435,Alofi,NU,2021-02-03 05:50:56,-19.0595,-169.9187,80.6,89,100,8.05
436,Vasto,IT,2021-02-03 05:50:56,42.1243,14.7059,48.99,77,12,1.01
437,Suntar,RU,2021-02-03 05:50:56,62.1444,117.6319,-24.95,83,100,10.47
438,Lake Havasu City,US,2021-02-03 05:50:28,34.4839,-114.3224,64.0,51,1,4.61
439,Saintes,FR,2021-02-03 05:50:57,45.6667,-0.75,55.4,82,90,14.97
440,Mbulu,TZ,2021-02-03 05:50:57,-3.85,35.5333,65.32,76,26,8.99
441,Krasnoshchekovo,RU,2021-02-03 05:50:57,51.6708,82.7289,30.72,92,100,24.61
442,Tutoia,BR,2021-02-03 05:50:57,-2.7619,-42.2744,78.08,81,14,12.37
443,Baleshwar,IN,2021-02-03 05:50:57,21.4942,86.9317,79.32,21,0,6.04
444,Matagami,CA,2021-02-03 05:47:29,49.7502,-77.6328,12.2,100,90,9.22
445,Sakakah,SA,2021-02-03 05:50:58,29.9697,40.2064,51.8,46,40,3.44
446,Calama,CL,2021-02-03 05:50:58,-22.4667,-68.9333,51.8,28,0,9.22
447,Malangwa,NP,2021-02-03 05:50:58,26.8568,85.5581,74.8,31,41,5.55
448,Porto Novo,BJ,2021-02-03 05:50:58,6.4965,2.6036,82.4,89,20,9.22
449,Yanam,IN,2021-02-03 05:50:58,16.7333,82.2167,80.6,74,0,4.61
450,Tessalit,ML,2021-02-03 05:50:58,20.1986,1.0114,63.1,24,40,12.35
451,Myitkyina,MM,2021-02-03 05:50:58,25.3833,97.4,83.44,24,0,2.37
452,Mahebourg,MU,2021-02-03 05:50:24,-20.4081,57.7,84.2,70,75,11.5
453,Los Llanos De Aridane,ES,2021-02-03 05:50:59,28.6585,-17.9182,62.6,72,90,6.91
454,Tiruchchendur,IN,2021-02-03 05:50:59,8.4833,78.1167,87.8,58,20,9.22
455,Rosario,AR,2021-02-03 05:49:20,-32.9468,-60.6393,68.0,94,0,4.61
456,Ust-Tsilma,RU,2021-02-03 05:50:59,65.441,52.1498,9.41,94,100,8.16
457,Seymchan,RU,2021-02-03 05:50:59,62.8833,152.4333,-19.89,86,100,3.74
458,Ahipara,NZ,2021-02-03 05:50:59,-35.1667,173.1667,68.99,64,12,6.31
459,Aykhal,RU,2021-02-03 05:50:59,66.0,111.5,-22.25,83,100,10.4
460,Monte Azul,BR,2021-02-03 05:51:00,-15.155,-42.8747,70.09,82,100,4.59
461,Monterey,US,2021-02-03 05:51:00,36.2505,-121.2516,37.99,94,27,3.62
462,Letterkenny,IE,2021-02-03 05:51:00,54.95,-7.7333,41.36,94,100,4.85
463,Rimouski,CA,2021-02-03 05:50:27,48.4488,-68.524,28.4,86,100,47.18
464,Mount Isa,AU,2021-02-03 05:51:00,-20.7333,139.5,104.0,20,40,17.27
465,Ternate,ID,2021-02-03 05:51:00,0.8,127.4,82.81,75,3,10.8
466,Lufilufi,WS,2021-02-03 05:51:01,-13.8745,-171.5986,84.2,89,75,9.22
467,Cartagena,CO,2021-02-03 05:51:01,10.3997,-75.5144,77.0,94,40,8.05
468,Farafangana,MG,2021-02-03 05:49:17,-22.8167,47.8333,83.44,60,19,5.48
469,Takestan,IR,2021-02-03 05:51:01,36.0696,49.6959,41.0,65,0,1.39
470,Tevaitoa,PF,2021-02-03 05:51:01,-16.7833,-151.5,81.43,74,1,15.39
471,Kuusamo,FI,2021-02-03 05:51:01,65.9667,29.1833,-0.4,85,0,6.91
472,Surt,LY,2021-02-03 05:51:01,31.2089,16.5887,59.13,74,35,15.84
473,Hirtshals,DK,2021-02-03 05:51:01,57.5881,9.9592,28.99,93,75,4.61
474,Joao Pinheiro,BR,2021-02-03 05:51:02,-17.7425,-46.1725,67.28,87,97,3.33
475,Providencia,MX,2021-02-03 05:51:02,28.7167,-111.5833,62.01,68,82,3.49
476,Filadelfia,US,2021-02-03 05:50:45,39.9523,-75.1638,30.2,69,90,10.36
477,Mizdah,LY,2021-02-03 05:51:02,31.4451,12.9801,49.51,60,0,10.92
478,Araucaria,BR,2021-02-03 05:51:02,-25.5931,-49.4103,66.99,100,75,2.3
479,Turbat,PK,2021-02-03 05:51:02,26.0023,63.044,79.75,15,0,16.06
480,Tungor,RU,2021-02-03 05:51:02,53.3808,142.9564,-21.89,83,100,17.58
481,Shu,KZ,2021-02-03 05:51:03,43.5983,73.7614,27.0,89,88,8.01
482,Katsuura,JP,2021-02-03 05:50:54,35.1333,140.3,50.0,40,20,8.05
483,Santa Fe,AR,2021-02-03 05:51:03,-31.6333,-60.7,68.0,94,86,1.99
484,Oistins,BB,2021-02-03 05:51:03,13.0667,-59.5333,78.8,69,40,19.57
485,Gizo,SB,2021-02-03 05:51:03,-8.103,156.8419,83.34,76,97,14.38
486,Watsa,CD,2021-02-03 05:51:03,3.0372,29.5355,76.8,38,32,1.61
487,Exeter,GB,2021-02-03 05:49:05,50.7236,-3.5275,44.01,94,97,2.13
488,Khipro,PK,2021-02-03 05:51:03,25.8285,69.3772,77.18,23,0,2.75
489,Primalkinskoye,RU,2021-02-03 05:51:04,43.7467,44.0083,39.2,52,49,6.71
490,Bima,ID,2021-02-03 05:51:04,-8.4667,118.7167,82.33,82,100,3.78
491,Droitwich,GB,2021-02-03 05:51:04,52.2667,-2.15,45.0,100,99,6.06
492,Lasa,IT,2021-02-03 05:50:15,46.6166,10.7002,35.01,93,0,2.3
493,Ulaangom,MN,2021-02-03 05:51:04,49.9811,92.0667,-5.39,89,33,2.64
494,Dingle,PH,2021-02-03 05:50:20,10.9995,122.6711,82.17,76,57,14.99
495,Saint-Joseph,RE,2021-02-03 05:51:04,-21.3667,55.6167,87.8,58,40,3.44
496,Sisimiut,GL,2021-02-03 05:51:04,66.9395,-53.6735,-5.31,80,0,13.42
497,Lakes Entrance,AU,2021-02-03 05:51:05,-37.8811,147.981,64.99,69,85,3.0
498,Mayskiy,RU,2021-02-03 05:51:05,47.6931,40.1025,44.6,100,90,6.71
499,Taga,RO,2021-02-03 05:51:05,46.95,24.05,37.4,93,90,2.3
500,Isangel,VU,2021-02-03 05:51:05,-19.55,169.2667,86.0,70,75,13.8
501,Jiwani,PK,2021-02-03 05:51:05,25.05,61.7417,71.24,52,0,5.46
502,Kibala,TD,2021-02-03 05:51:05,9.1104,18.3463,69.8,32,0,4.61
503,Kloulklubed,PW,2021-02-03 05:51:05,7.0419,134.2556,87.8,66,75,10.36
504,Awbari,LY,2021-02-03 05:51:05,26.5921,12.7805,44.53,70,0,3.29
505,Henties Bay,NA,2021-02-03 05:50:40,-22.116,14.2845,66.0,83,72,4.29
506,Tahe,CN,2021-02-03 05:51:06,52.3333,124.7333,-8.63,79,0,11.12
507,Sawtell,AU,2021-02-03 05:51:06,-30.3833,153.1,78.8,61,15,11.5
508,Ayorou,NE,2021-02-03 05:51:06,14.7308,0.9174,64.35,22,0,8.05
509,Manzhouli,CN,2021-02-03 05:48:20,49.6,117.4333,-13.7,82,0,15.43
510,Ouahigouya,BF,2021-02-03 05:51:06,13.5828,-2.4216,66.11,20,0,9.26
511,Kitzingen,DE,2021-02-03 05:51:06,49.7333,10.1667,48.2,100,75,4.61
512,Northam,GB,2021-02-03 05:51:06,51.0333,-4.2167,46.0,94,100,4.0
513,Nordfjordeid,NO,2021-02-03 05:51:06,61.9063,5.9915,19.4,86,40,9.22
514,Yarmouth,US,2021-02-03 05:48:27,41.7057,-70.2286,36.0,93,90,12.66
515,Lazarev,RU,2021-02-03 05:51:07,52.225,141.5131,-19.05,79,92,15.9
516,Inhambane,MZ,2021-02-03 05:51:07,-23.865,35.3833,78.8,94,40,3.94
517,Aswan,EG,2021-02-03 05:50:43,24.0934,32.907,71.06,38,0,4.63
518,Roros,NO,2021-02-03 05:51:07,62.5747,11.3842,-2.2,78,75,3.44
519,Jieshi,CN,2021-02-03 05:51:07,22.8134,115.8257,75.0,46,8,1.01
520,Derzhavinsk,KZ,2021-02-03 05:51:07,51.1,66.3167,28.9,98,100,19.37
521,La Primavera,CO,2021-02-03 05:51:08,5.4906,-70.4092,79.14,55,51,1.92
522,Emerald,AU,2021-02-03 05:50:06,-23.5333,148.1667,95.0,26,75,13.8
523,Dunn,US,2021-02-03 05:51:08,44.95,-91.8835,17.01,92,1,4.63
524,Chandler,US,2021-02-03 05:49:38,33.3062,-111.8412,69.01,55,40,6.91
525,Soresina,IT,2021-02-03 05:51:08,45.2865,9.857,41.0,89,85,3.09
526,Sikasso,ML,2021-02-03 05:51:08,10.9167,-7.0,65.21,23,0,5.14
527,Marzuq,YE,2021-02-03 05:51:08,14.4,46.4667,67.42,24,0,2.59
528,Rehoboth,NA,2021-02-03 05:51:08,-23.3167,17.0833,72.72,38,9,5.66
529,Lingao,CN,2021-02-03 05:51:09,19.9103,109.6859,74.34,59,11,17.0
530,Zhezkazgan,KZ,2021-02-03 05:51:09,47.8043,67.7144,23.83,92,100,6.93
531,Miraflores,MX,2021-02-03 05:51:09,19.2167,-98.8083,60.8,25,1,4.61
532,Sao Filipe,CV,2021-02-03 05:50:17,14.8961,-24.4956,71.1,78,5,10.31
533,Morogoro,TZ,2021-02-03 05:51:09,-6.8167,37.6667,76.75,79,98,2.35
534,Molina,CL,2021-02-03 05:51:09,-35.1167,-71.2833,63.0,82,0,2.3
535,Sao Jose Da Coroa Grande,BR,2021-02-03 05:51:10,-8.8978,-35.1478,77.09,84,24,7.99
536,Gornji Milanovac,RS,2021-02-03 05:51:10,44.0333,20.45,33.8,100,90,1.14
537,Dhanwar,IN,2021-02-03 05:51:10,24.4167,85.9833,73.74,26,0,6.38
538,Usinsk,RU,2021-02-03 05:51:10,65.9939,57.5281,6.24,95,97,11.61
539,Kholtoson,RU,2021-02-03 05:51:10,50.2981,103.3097,12.79,87,76,4.34
540,Valparaiso,CL,2021-02-03 05:47:07,-33.0393,-71.6273,61.0,74,10,6.2
541,Ulagan,RU,2021-02-03 05:51:11,50.6321,87.9563,24.55,85,62,1.99
542,Gazimurskiy Zavod,RU,2021-02-03 05:51:11,51.5461,118.3266,-10.66,79,1,5.44
543,Custoias,PT,2021-02-03 05:51:11,41.1053,-7.321,54.0,9,89,5.01
544,Ciudad Guayana,VE,2021-02-03 05:51:11,8.3533,-62.6528,77.0,83,24,3.67
545,Doha,QA,2021-02-03 05:48:22,25.2867,51.5333,70.0,72,0,8.05
546,Teya,RU,2021-02-03 05:51:11,60.3778,92.6267,-2.07,89,100,4.23
547,Trairi,BR,2021-02-03 05:51:12,-3.2778,-39.2689,76.91,84,17,7.47
548,Gaoual,GN,2021-02-03 05:51:12,11.75,-13.2,65.57,70,63,1.88
549,Owando,CG,2021-02-03 05:51:12,-0.4819,15.8999,74.28,89,45,0.69
550,Bela,IN,2021-02-03 05:51:12,25.9333,81.9833,73.31,35,73,4.97
551,Voiron,FR,2021-02-03 05:51:12,45.3639,5.5921,48.0,93,0,3.44
552,Jalu,LY,2021-02-03 05:51:12,29.0331,21.5482,53.29,61,47,10.22
553,Schleiden,DE,2021-02-03 05:51:13,50.5295,6.477,48.99,93,75,9.22
554,Villarrica,PY,2021-02-03 05:51:13,-25.75,-56.4333,74.37,91,17,4.56
555,Wanning,CN,2021-02-03 05:51:13,18.8003,110.3967,74.41,66,72,8.57
556,Tshikapa,CD,2021-02-03 05:51:13,-6.4167,20.8,72.45,92,100,1.28
557,Uni,RU,2021-02-03 05:51:13,57.7535,51.4923,7.34,96,100,5.99
558,Nabire,ID,2021-02-03 05:51:14,-3.3667,135.4833,85.55,63,85,2.82
559,Birnin Kebbi,NG,2021-02-03 05:51:14,12.4539,4.1975,66.85,22,19,8.88
560,Asfi,MA,2021-02-03 05:51:14,32.2994,-9.2372,58.64,82,100,4.36
561,Mastic Beach,US,2021-02-03 05:51:14,40.7668,-72.8521,28.99,100,98,3.0
